angular_anomaly,kx,ky,omega_aniso
-5.0142926633345124e-05,0.25895797683762889,-0.40693396360198808,2.9096361959260988
-4.9373826305376678e-05,0.33294597021980854,-0.40693396360198808,2.8966705190223605
-0.00015071439614308983,0.40693396360198819,-0.40693396360198808,2.8838349653538211
-0.0001783765666481113,0.48092195698416784,-0.40693396360198808,2.8723449705696509
-0.00015003547473583113,0.55490995036634749,-0.40693396360198808,2.8632463770831142
-9.8718187357182963e-05,0.62889794374852714,-0.40693396360198808,2.8574601856559201
-0.00011820281339586236,0.70288593713070679,-0.40693396360198808,2.8558332724794226
-7.0299244870526863e-05,0.77687393051288645,-0.40693396360198808,2.8591815128303071
-9.2573926787992145e-05,0.85086192389506632,-0.40693396360198808,2.8683191993515762
0.00025651971527446919,0.92484991727724575,-0.40693396360198808,2.8840695717050533
0.00014887543177466434,-0.92484991727724575,-0.33294597021980843,2.8769604980424694
-3.708610210301222e-05,-0.8508619238950661,-0.33294597021980843,2.8636336726936453
-3.0031689069787149e-05,-0.77687393051288645,-0.33294597021980843,2.8569948042142257
-0.00010528341099614799,-0.70288593713070679,-0.33294597021980843,2.8562513481960434
-9.2844607423925307e-05,-0.62889794374852714,-0.33294597021980843,2.8606330703562528
-8.6844103946340234e-05,-0.55490995036634749,-0.33294597021980843,2.8693756228171541
-0.00010130894547786011,-0.48092195698416773,-0.33294597021980843,2.8816831437755543
-4.9373826392862252e-05,-0.40693396360198808,-0.33294597021980843,2.8966705190220443
-0.00010430496173867692,-0.33294597021980843,-0.33294597021980843,2.9132836175518753
-6.6178342696269436e-05,-0.25895797683762878,-0.33294597021980843,2.930201011788014
2.0139219207700784e-05,-0.18496998345544913,-0.33294597021980843,2.9457471074449737
3.697205633201861e-06,-0.11098199007326948,-0.33294597021980843,2.9579142307880399
-3.6972058343742731e-06,-0.036993996691089714,-0.33294597021980843,2.9646753296747805
-3.6972054737738347e-06,0.036993996691089936,-0.33294597021980843,2.964675329674956
3.6972052019912383e-06,0.11098199007326959,-0.33294597021980843,2.9579142307879662
2.0139219364464275e-05,0.18496998345544924,-0.33294597021980843,2.9457471074453512
-6.6178342893889134e-05,0.25895797683762889,-0.33294597021980843,2.9302010117879598
-0.00010430496231643698,0.33294597021980854,-0.33294597021980843,2.913283617551532
-4.9373826502552287e-05,0.40693396360198819,-0.33294597021980843,2.8966705190220781
-0.00010130894554447349,0.48092195698416784,-0.33294597021980843,2.8816831437755139
-8.6844103946340234e-05,0.55490995036634749,-0.33294597021980843,2.8693756228171541
-9.2844607423925307e-05,0.62889794374852714,-0.33294597021980843,2.8606330703562528
-0.00010528341099614799,0.70288593713070679,-0.33294597021980843,2.8562513481960434
-3.0031689069787149e-05,0.77687393051288645,-0.33294597021980843,2.8569948042142257
-3.7086102400107901e-05,0.85086192389506632,-0.33294597021980843,2.8636336726933567
0.00014887543177466434,0.92484991727724575,-0.33294597021980843,2.8769604980424694
0.00020760333587141466,-0.92484991727724575,-0.25895797683762878,2.8719884944787903
0.00019956934745316967,-0.8508619238950661,-0.25895797683762878,2.8606874431107445
0.00011820281332802773,-0.77687393051288645,-0.25895797683762878,2.8561613578734821
9.8718187075852448e-05,-0.70288593713070679,-0.25895797683762878,2.8576576220307079
9.1315255520540289e-07,-0.62889794374852714,-0.25895797683762878,2.8644620367962816
-2.5002222514558525e-13,-0.55490995036634749,-0.25895797683762878,2.8758812302172947
4.9373826170040491e-05,-0.48092195698416773,-0.25895797683762878,2.8912037837090341
-5.0142926783003187e-05,-0.40693396360198808,-0.25895797683762878,2.909636195926141
-6.6178343339754701e-05,-0.33294597021980843,-0.25895797683762878,2.9302010117878416
-4.0278438920774654e-05,-0.25895797683762878,-0.25895797683762878,2.9515764194436169
-4.624078897563777e-14,-0.18496998345544913,-0.25895797683762878,2.9718670138941645
1.0186296250935811e-13,-0.11098199007326948,-0.25895797683762878,2.9883948472302255
1.7146867930750709e-05,-0.036993996691089714,-0.25895797683762878,2.9979166442937757
1.7146867622996886e-05,0.036993996691089936,-0.25895797683762878,2.9979166442935745
-7.4884543010966809e-14,0.11098199007326959,-0.25895797683762878,2.9883948472304906
8.787415239908114e-14,0.18496998345544924,-0.25895797683762878,2.9718670138943857
-4.0278438819078225e-05,0.25895797683762889,-0.25895797683762878,2.9515764194438088
-6.6178342784199099e-05,0.33294597021980854,-0.25895797683762878,2.9302010117881321
-5.0142927683172016e-05,0.40693396360198819,-0.25895797683762878,2.9096361959256907
4.9373826565279888e-05,0.48092195698416784,-0.25895797683762878,2.8912037837091269
-2.5002222514558525e-13,0.55490995036634749,-0.25895797683762878,2.8758812302172947
9.1315255520540289e-07,0.62889794374852714,-0.25895797683762878,2.8644620367962816
9.8718187075852448e-05,0.70288593713070679,-0.25895797683762878,2.8576576220307079
0.00011820281332802773,0.77687393051288645,-0.25895797683762878,2.8561613578734821
0.00019956934782975732,0.85086192389506632,-0.25895797683762878,2.8606874431109639
0.00020760333587141466,0.92484991727724575,-0.25895797683762878,2.8719884944787903
0.00028078693820474121,-0.92484991727724575,-0.18496998345544913,2.8686925602170348
0.00026327720731715142,-0.8508619238950661,-0.18496998345544913,2.8589677867399992
0.00014212797476963537,-0.77687393051288645,-0.18496998345544913,2.8561034347420677
0.0001281934189445999,-0.70288593713070679,-0.18496998345544913,2.8593885605650455
-5.6399329650957952e-14,-0.62889794374852714,-0.18496998345544913,2.8681682789426053
4.527899848630031e-05,-0.55490995036634749,-0.18496998345544913,2.8818297317192281
-2.4328514790228351e-06,-0.48092195698416773,-0.18496998345544913,2.8997698550457467
4.1078251911130792e-14,-0.40693396360198808,-0.18496998345544913,2.9213398601258747
2.0139218902167407e-05,-0.33294597021980843,-0.18496998345544913,2.9457471074450687
-2.1899149160731213e-13,-0.25895797683762878,-0.18496998345544913,2.9718670138938288
-3.4293736157153809e-05,-0.18496998345544913,-0.18496998345544913,2.9978652036899067
9.6755936596082392e-14,-0.11098199007326948,-0.18496998345544913,3.0205036899233551
5.2735593669694936e-14,-0.036993996691089714,-0.18496998345544913,3.0345110364111303
-1.8929302569858919e-13,0.036993996691089936,-0.18496998345544913,3.0345110364110361
-4.7128967395337895e-14,0.11098199007326959,-0.18496998345544913,3.0205036899235171
-3.4293735951984594e-05,0.18496998345544924,-0.18496998345544913,2.9978652036898636
3.8408165536907291e-13,0.25895797683762889,-0.18496998345544913,2.9718670138941921
2.0139219578071185e-05,0.33294597021980854,-0.18496998345544913,2.9457471074453605
2.8888003100746573e-13,0.40693396360198819,-0.18496998345544913,2.9213398601257792
-2.4328511153137722e-06,0.48092195698416784,-0.18496998345544913,2.899769855046046
4.527899848630031e-05,0.55490995036634749,-0.18496998345544913,2.8818297317192281
-5.6399329650957952e-14,0.62889794374852714,-0.18496998345544913,2.8681682789426053
0.0001281934189445999,0.70288593713070679,-0.18496998345544913,2.8593885605650455
0.00014212797476963537,0.77687393051288645,-0.18496998345544913,2.8561034347420677
0.00026327720743261462,0.85086192389506632,-0.18496998345544913,2.8589677867397163
0.00028078693820474121,0.92484991727724575,-0.18496998345544913,2.8686925602170348
0.00033270559727802129,-0.92484991727724575,-0.11098199007326948,2.8667076810999714
0.00028532957116533808,-0.8508619238950661,-0.11098199007326948,2.8580635967254318
0.00018152802074787935,-0.77687393051288645,-0.11098199007326948,2.8563485317553732
0.00016037127474138879,-0.70288593713070679,-0.11098199007326948,2.8608862862382072
0.00012552342272530159,-0.62889794374852714,-0.11098199007326948,2.871072480855053
6.0589607362129556e-05,-0.55490995036634749,-0.11098199007326948,2.8863665954308608
2.4328514868499074e-06,-0.48092195698416773,-0.11098199007326948,2.9062716439495531
3.3066929306509781e-05,-0.40693396360198808,-0.11098199007326948,2.9303002570605581
3.6972057166906325e-06,-0.33294597021980843,-0.11098199007326948,2.9579142307881998
4.7684078907650473e-14,-0.25895797683762878,-0.11098199007326948,2.9883948472303432
1.8202106488729441e-13,-0.18496998345544913,-0.11098199007326948,3.0205036899235749
-2.4591439995447217e-13,-0.11098199007326948,-0.11098199007326948,3.0514361379854087
-1.0935696792557792e-14,-0.036993996691089714,-0.11098199007326948,3.0736932993400945
-3.4533487180965494e-13,0.036993996691089936,-0.11098199007326948,3.0736932993402344
6.4503957730721595e-14,0.11098199007326959,-0.11098199007326948,3.051436137985688
-6.2228000530240024e-14,0.18496998345544924,-0.11098199007326948,3.0205036899234763
6.1434191067633037e-13,0.25895797683762889,-0.11098199007326948,2.9883948472306137
3.6972057508855016e-06,0.33294597021980854,-0.11098199007326948,2.9579142307880884
3.3066929046273504e-05,0.40693396360198819,-0.11098199007326948,2.930300257060046
2.4328512643612132e-06,0.48092195698416784,-0.11098199007326948,2.9062716439495695
6.0589607362129556e-05,0.55490995036634749,-0.11098199007326948,2.8863665954308608
0.00012552342272530159,0.62889794374852714,-0.11098199007326948,2.871072480855053
0.00016037127474138879,0.70288593713070679,-0.11098199007326948,2.8608862862382072
0.00018152802074787935,0.77687393051288645,-0.11098199007326948,2.8563485317553732
0.0002853295715103954,0.85086192389506632,-0.11098199007326948,2.858063596725525
0.00033270559727802129,0.92484991727724575,-0.11098199007326948,2.8667076810999714
0.00033107099748669322,-0.92484991727724575,-0.036993996691089714,2.8657802924345468
0.00030950156786468952,-0.8508619238950661,-0.036993996691089714,2.8576861306379242
0.00020261440885681672,-0.77687393051288645,-0.036993996691089714,2.8565592460157991
0.00024691418214603088,-0.70288593713070679,-0.036993996691089714,2.8617432520088601
0.0001396972474383279,-0.62889794374852714,-0.036993996691089714,2.8726630443838963
7.0797537624092428e-05,-0.55490995036634749,-0.036993996691089714,2.8888214877387863
0.00010229540820079226,-0.48092195698416773,-0.036993996691089714,2.909788634261147
3.3111413787941576e-05,-0.40693396360198808,-0.036993996691089714,2.9351873494395355
-3.6972056025597055e-06,-0.33294597021980843,-0.036993996691089714,2.9646753296749115
1.714686792453346e-05,-0.25895797683762878,-0.036993996691089714,2.9979166442937717
5.0959236830294685e-14,-0.18496998345544913,-0.036993996691089714,3.0345110364111716
-6.1117777505614868e-14,-0.11098199007326948,-0.036993996691089714,3.073693299340067
2.9776181520446698e-13,-0.036993996691089714,-0.036993996691089714,3.1116348513251144
-1.1435297153639112e-13,0.036993996691089936,-0.036993996691089714,3.1116348513249439
8.8096197004006171e-14,0.11098199007326959,-0.036993996691089714,3.0736932993404684
-5.0293103015519591e-14,0.18496998345544924,-0.036993996691089714,3.034511036411164
1.7146867850370562e-05,0.25895797683762889,-0.036993996691089714,2.9979166442935576
-3.6972052068762196e-06,0.33294597021980854,-0.036993996691089714,2.9646753296752664
3.3111413357619131e-05,0.40693396360198819,-0.036993996691089714,2.9351873494395671
0.00010229540828294876,0.48092195698416784,-0.036993996691089714,2.9097886342613761
7.0797537624092428e-05,0.55490995036634749,-0.036993996691089714,2.8888214877387863
0.0001396972474383279,0.62889794374852714,-0.036993996691089714,2.8726630443838963
0.00024691418214603088,0.70288593713070679,-0.036993996691089714,2.8617432520088601
0.00020261440885681672,0.77687393051288645,-0.036993996691089714,2.8565592460157991
0.00030950156748454916,0.85086192389506632,-0.036993996691089714,2.8576861306378447
0.00033107099748669322,0.92484991727724575,-0.036993996691089714,2.8657802924345468
0.00033107099756707337,-0.92484991727724575,0.036993996691089936,2.8657802924346272
0.00030950156816667018,-0.8508619238950661,0.036993996691089936,2.8576861306382262
0.00020261440873913308,-0.77687393051288645,0.036993996691089936,2.8565592460156815
0.00024691418197061565,-0.70288593713070679,0.036993996691089936,2.8617432520088601
0.00013969724775673986,-0.62889794374852714,0.036993996691089936,2.8726630443842258
7.0797537380287451e-05,-0.55490995036634749,0.036993996691089936,2.8888214877387473
0.00010229540824697753,-0.48092195698416773,0.036993996691089936,2.9097886342614108
3.3111413799043806e-05,-0.40693396360198808,0.036993996691089936,2.9351873494400471
-3.6972052748218687e-06,-0.33294597021980843,0.036993996691089936,2.96467532967492
1.7146868092399181e-05,-0.25895797683762878,0.036993996691089936,2.9979166442937824
